,pdfsize,metadata size,pages,xref Length,title characters,images,text,obj,endobj,stream,endstream,xref,trailer,startxref,pageno,JS,Javascript,OpenAction
8700,135.0,360.0,2.0,49.0,31.0,3.0,1.0,112.0,112.0,68.0,68.0,0.0,0.0,2,42.0,0.0,0.0,0.0
9874,78.0,317.0,1.0,16.0,16.0,-1.0,2.0,7.0,7.0,1.0,1.0,1.0,1.0,2,1.0,1.0,1.0,1.0
10432,110.92925518631702,282.0,2.0,182.2122344410489,0.0,1.0,1.0,48.70744813682972,48.70744813682972,23.0,23.0,2.0,2.0,7,4.929255186317028,0.0,0.0,0.0
3228,16.0,180.0,1.0,77.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,2,0.0,1.0,1.0,1.0
6483,79.0,262.0,1.0,21.0,0.0,1.0,0.0,9.0,9.0,4.0,4.0,1.0,1.0,2,2.0,0.0,0.0,0.0
1224,77.0,342.0,1.0,16.0,16.0,-1.0,2.0,13.0,13.0,2.0,2.0,1.0,1.0,2,1.0,2.0,3.0,1.0
7254,79.0,226.0,5.0,339.0,0.0,0.0,1.0,79.0,79.0,39.0,39.0,2.0,2.0,7,4.0,0.0,0.0,0.0
10633,91.21055456600962,456.31574238998394,1.0,81.47370304400641,20.157871194991976,1.0,1.0,6.0,6.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
10250,177.07335699514496,304.0,1.7683392487862406,66.07335699514496,0.0,0.0,1.0,65.30501774635873,65.30501774635873,14.536678497572481,14.536678497572481,2.0,2.0,7,2.536678497572481,0.0,0.0,0.0
4400,8.0,180.0,1.0,10.0,0.0,0.0,0.0,12.0,12.0,2.0,2.0,2.0,2.0,7,2.0,1.0,1.0,1.0
10823,25.0,297.0,6.608753359641337,33.04376679820669,0.0,0.0,1.0,32.04376679820669,32.04376679820669,7.608753359641337,7.608753359641337,1.0,1.0,2,6.608753359641337,0.0,0.0,0.0
5473,95.0,267.0,13.0,93.0,8.0,0.0,1.0,92.0,92.0,28.0,28.0,2.0,2.0,7,13.0,0.0,0.0,0.0
2889,5.0,218.0,1.0,10.0,0.0,0.0,0.0,8.0,7.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
5441,73.0,376.0,14.0,84.0,13.0,0.0,1.0,82.0,82.0,29.0,29.0,2.0,2.0,7,14.0,0.0,0.0,0.0
10749,161.89445419236583,376.8248085690656,3.5125136736381712,737.9314482677535,21.06855173224651,0.0,1.0,302.6311201004374,302.6311201004374,94.94994530544732,94.94994530544732,1.2437431631809144,1.2437431631809144,2,1.2437431631809144,2.0,3.0,0.0
4035,42.0,263.0,1.0,20.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0
9970,77.0,353.0,1.0,16.0,5.0,-1.0,2.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
3850,33.0,389.0,3.0,71.0,62.0,0.0,1.0,70.0,70.0,4.0,4.0,1.0,1.0,2,3.0,0.0,0.0,1.0
10561,42.43347179290342,528.741424362419,5.608367948225854,442.71881279000297,75.21673589645171,0.0,1.0,57.87448077661219,57.87448077661219,20.266112828386333,20.266112828386333,2.7832641035482917,2.7832641035482917,8,11.091216673063897,0.0,0.0,0.608367948225854
6492,78.0,265.0,1.0,21.0,0.0,1.0,0.0,9.0,9.0,4.0,4.0,1.0,1.0,2,2.0,0.0,0.0,0.0
54,37.0,180.0,1.0,11.0,0.0,0.0,0.0,10.0,10.0,2.0,2.0,1.0,1.0,2,1.0,1.0,2.0,0.0
4940,8.0,180.0,1.0,10.0,0.0,0.0,0.0,25.0,25.0,4.0,4.0,1.0,1.0,2,5.0,1.0,1.0,1.0
7604,43.0,362.0,2.0,156.0,24.0,0.0,1.0,53.0,53.0,46.0,46.0,0.0,0.0,12,3.0,0.0,0.0,0.0
1086,10.0,358.0,5.0,21.0,9.0,0.0,1.0,19.0,19.0,9.0,9.0,1.0,1.0,2,1.0,0.0,0.0,0.0
3839,253.0,180.0,1.0,10.0,0.0,0.0,0.0,75.0,75.0,5.0,5.0,1.0,1.0,2,4.0,0.0,0.0,1.0
9389,161.0,271.0,1.0,82.0,0.0,21.0,1.0,38.0,38.0,14.0,14.0,2.0,2.0,7,4.0,0.0,0.0,0.0
3018,8.0,180.0,1.0,10.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,1.0,2,1.0,1.0,1.0,1.0
6895,87.0,283.0,1.0,28.0,0.0,9.0,0.0,37.0,37.0,34.0,34.0,0.0,0.0,7,1.0,0.0,0.0,0.0
1627,16.0,180.0,1.0,10.0,0.0,0.0,0.0,8.0,8.0,1.0,1.0,1.0,1.0,2,1.0,0.0,0.0,0.0
6712,77.0,262.0,1.0,21.0,0.0,1.0,0.0,22.0,22.0,6.0,6.0,2.0,2.0,7,1.0,0.0,0.0,0.0
8243,7.0,347.0,20.0,47.0,10.0,0.0,1.0,46.0,46.0,20.0,20.0,1.0,1.0,2,20.0,0.0,0.0,0.0
6973,92.0,283.0,1.0,31.0,0.0,13.0,0.0,124.0,124.0,23.0,23.0,2.0,2.0,7,1.0,0.0,0.0,0.0
7863,92.0,359.0,4.0,607.0,29.0,0.0,1.0,56.0,56.0,49.0,49.0,0.0,0.0,10,3.0,0.0,0.0,0.0
6325,82.0,272.0,1.0,21.0,0.0,1.0,0.0,11.0,11.0,3.0,3.0,2.0,2.0,7,1.0,0.0,0.0,0.0
1461,17.0,180.0,1.0,10.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,2,1.0,1.0,1.0,1.0
666,6.0,250.0,1.0,15.0,0.0,0.0,0.0,19.0,19.0,9.0,9.0,1.0,1.0,2,1.0,0.0,0.0,0.0
2402,5.0,180.0,1.0,8.0,0.0,0.0,0.0,9.0,9.0,2.0,2.0,0.0,1.0,2,0.0,1.0,2.0,0.0
9573,20.0,229.0,6.0,28.0,0.0,0.0,1.0,66.0,66.0,18.0,18.0,1.0,1.0,2,18.0,0.0,0.0,0.0
3017,3.0,180.0,1.0,16.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
3277,5.0,256.0,1.0,16.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
8264,7.0,363.0,3.0,13.0,9.0,3.0,0.0,12.0,12.0,6.0,6.0,1.0,1.0,2,3.0,0.0,0.0,0.0
8980,25.0,260.0,1.0,12.0,0.0,1.0,0.0,12.0,12.0,4.0,4.0,2.0,2.0,7,1.0,0.0,0.0,0.0
8530,105.0,283.0,1.0,52.0,0.0,34.0,0.0,6.0,6.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
4406,5.0,180.0,7.0,18.0,0.0,0.0,0.0,17.0,12.0,4.0,4.0,1.0,1.0,2,2.0,2.0,2.0,0.0
1776,17.0,254.0,1.0,10.0,14.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
1051,9.0,180.0,1.0,9.0,0.0,0.0,0.0,18.0,17.0,5.0,4.0,1.0,1.0,2,1.0,1.0,1.0,0.0
6332,373.0,309.0,14.0,84.0,0.0,1.0,1.0,44.0,44.0,7.0,7.0,3.0,3.0,10,3.0,0.0,0.0,0.0
1599,16.0,180.0,1.0,10.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,3.0,1.0,1.0
10516,89.26569709845337,351.0918754402123,4.265697098453374,617.5604812433055,15.062788393813495,0.0,1.0,79.02908704639879,79.02908704639879,9.845336165974228,9.845336165974228,2.202908704639878,2.202908704639878,7,0.734302901546626,0.734302901546626,0.734302901546626,0.0
10596,119.4640523975473,284.7495166987988,7.666022265065093,286.46018598793785,0.0,0.5417472168668633,1.0,36.083494433733726,36.083494433733726,13.0,13.0,2.0,2.0,7,4.0,0.0,0.0,0.0
2345,9.0,180.0,1.0,9.0,0.0,0.0,0.0,71.0,71.0,56.0,56.0,1.0,1.0,2,1.0,3.0,4.0,0.0
6739,89.0,468.0,1.0,81.0,18.0,1.0,1.0,34.0,34.0,31.0,31.0,0.0,0.0,7,1.0,0.0,0.0,0.0
3187,3.0,256.0,1.0,15.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
3121,60.0,371.0,1.0,16.0,16.0,-1.0,2.0,9.0,9.0,2.0,2.0,2.0,2.0,2,1.0,2.0,3.0,0.0
2695,9.0,180.0,1.0,216.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
7441,89.0,339.0,2.0,1129.0,14.0,1.0,1.0,35.0,35.0,27.0,27.0,0.0,0.0,7,6.0,0.0,0.0,0.0
10617,90.83335052057345,398.40355400150906,2.0,790.7544167210261,25.649137280482908,0.2719289199698183,1.0,107.19299512042254,107.19299512042254,33.27192891996982,33.27192891996982,2.2719289199698185,2.2719289199698185,4,2.0,2.0,3.0,0.0
9359,104.0,262.0,1.0,21.0,0.0,1.0,0.0,6.0,6.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
7181,61.0,226.0,3.0,234.0,0.0,0.0,1.0,133.0,133.0,91.0,91.0,2.0,2.0,7,3.0,0.0,0.0,0.0
7449,76.0,380.0,2.0,1033.0,30.0,0.0,1.0,148.0,148.0,131.0,131.0,0.0,0.0,14,9.0,0.0,0.0,0.0
9184,25.0,298.0,1.0,12.0,0.0,1.0,0.0,54.0,54.0,42.0,42.0,2.0,2.0,7,1.0,1.0,0.0,0.0
6992,85.0,283.0,1.0,28.0,0.0,10.0,0.0,25.0,25.0,13.0,13.0,2.0,2.0,7,1.0,0.0,0.0,0.0
9643,161.0,252.0,82.0,276.0,0.0,0.0,1.0,87.0,87.0,25.0,25.0,2.0,2.0,7,24.0,0.0,0.0,0.0
9515,14.0,301.0,4.0,78.0,13.0,0.0,1.0,32.0,32.0,8.0,8.0,2.0,2.0,7,4.0,0.0,0.0,0.0
6456,87.0,262.0,1.0,21.0,0.0,1.0,0.0,11.0,11.0,3.0,3.0,2.0,2.0,7,1.0,0.0,0.0,0.0
7362,80.0,353.0,1.0,593.0,27.0,0.0,1.0,93.0,93.0,87.0,87.0,0.0,0.0,10,2.0,0.0,0.0,0.0
10705,83.61702391545361,449.0851195772681,1.6542559788634046,492.89895926021916,32.42020814795617,0.0,1.0,52.07446412681957,52.07446412681957,44.728720105682974,44.728720105682974,0.0,0.0,11,2.6542559788634046,0.0,0.0,0.0
8011,43.0,399.0,2.0,74.0,24.0,6.0,1.0,37.0,37.0,4.0,4.0,3.0,3.0,10,1.0,1.0,1.0,0.0
10918,40.0847437079074,299.0,2.6949145693024663,26.694914569302465,8.0,0.0,1.0,25.694914569302465,25.694914569302465,5.694914569302466,5.694914569302466,1.0,1.0,2,2.6949145693024663,0.0,0.0,0.0
6557,33.0,293.0,1.0,36.0,0.0,0.0,1.0,37.0,37.0,25.0,25.0,2.0,2.0,7,1.0,0.0,0.0,0.0
7039,33.0,298.0,1.0,12.0,0.0,1.0,0.0,16.0,16.0,5.0,5.0,2.0,2.0,7,2.0,0.0,0.0,0.0
1831,250.0,180.0,1.0,9.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1.0
3204,91.0,297.0,1.0,83.0,3.0,1.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
6207,48.0,292.0,2.0,50.0,0.0,0.0,1.0,18.0,18.0,4.0,4.0,1.0,1.0,2,2.0,0.0,0.0,0.0
8524,114.0,283.0,1.0,46.0,0.0,28.0,0.0,33.0,33.0,21.0,21.0,2.0,2.0,7,1.0,0.0,0.0,0.0
3822,262.0,267.0,2.0,96.0,0.0,2.0,1.0,35.0,35.0,18.0,18.0,1.0,1.0,2,1.0,5.0,6.0,0.0
5470,72.0,344.0,14.0,106.0,13.0,0.0,1.0,40.0,40.0,38.0,38.0,0.0,0.0,7,0.0,0.0,0.0,0.0
9055,19.0,260.0,1.0,12.0,0.0,1.0,0.0,31.0,31.0,28.0,28.0,0.0,0.0,7,1.0,0.0,0.0,0.0
3295,1.0,180.0,1.0,111612.0,0.0,0.0,0.0,42.0,42.0,6.0,6.0,1.0,1.0,2,1.0,0.0,0.0,0.0
1564,2.0,180.0,1.0,111614.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
940,9.0,180.0,1.0,9.0,0.0,0.0,0.0,25.0,25.0,3.0,3.0,1.0,1.0,2,1.0,0.0,0.0,1.0
2577,69.0,236.0,1.0,27.0,0.0,1.0,1.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
6158,79.0,262.0,1.0,21.0,0.0,1.0,0.0,11.0,11.0,3.0,3.0,2.0,2.0,7,1.0,0.0,0.0,0.0
2623,6.0,256.0,2.0,19.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
454,7.0,180.0,1.0,10.0,0.0,0.0,0.0,14.0,14.0,2.0,2.0,1.0,1.0,2,1.0,2.0,3.0,1.0
9813,16.0,229.0,6.0,28.0,0.0,0.0,1.0,30.0,30.0,10.0,10.0,1.0,1.0,2,4.0,0.0,0.0,0.0
1714,2.0,194.0,1.0,15.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
6105,84.0,283.0,1.0,33.0,0.0,15.0,0.0,6.0,6.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
10297,101.014809165763,301.75981957057013,23.328396944745666,527.0,6.784288687087758,0.1519639141140302,1.0,103.17643303063164,103.17643303063164,33.24018042942985,33.24018042942985,2.0,2.0,7,23.328396944745666,0.0,0.0,0.0
2228,2.0,180.0,1.0,9.0,0.0,0.0,0.0,89.0,89.0,31.0,31.0,1.0,1.0,7,12.0,4.0,5.0,0.0
7079,93.0,283.0,1.0,25.0,0.0,7.0,0.0,6.0,6.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
4379,77.0,347.0,1.0,16.0,16.0,-1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0
1950,11.0,365.0,6.0,23.0,17.0,0.0,1.0,9.0,9.0,2.0,2.0,0.0,1.0,1,1.0,1.0,2.0,0.0
2119,3.0,180.0,1.0,16.0,0.0,0.0,0.0,9.0,9.0,1.0,1.0,1.0,1.0,2,1.0,1.0,2.0,1.0
8329,302.0,362.0,7.0,4971.0,26.0,0.0,1.0,258.0,258.0,115.0,115.0,3.0,3.0,10,5.0,2.0,3.0,0.0
10325,111.07419119277056,283.0,1.9258088072294477,48.851617614458895,0.0,28.074191192770552,0.0,6.0,6.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
6428,85.0,283.0,1.0,24.0,0.0,6.0,0.0,6.0,6.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
3417,12.0,180.0,1.0,77.0,0.0,0.0,0.0,9.0,9.0,2.0,2.0,0.0,1.0,1,1.0,2.0,3.0,0.0
1287,5.0,256.0,1.0,19.0,0.0,0.0,0.0,10.0,10.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
3831,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,95.0,95.0,10.0,10.0,0.0,0.0,2,2.0,0.0,0.0,0.0
2762,10.0,256.0,1.0,16.0,0.0,0.0,0.0,7.0,6.0,1.0,1.0,0.0,1.0,2,1.0,1.0,2.0,0.0
9791,25.0,285.0,10.0,49.0,0.0,0.0,1.0,27.0,27.0,10.0,10.0,2.0,2.0,7,4.0,0.0,0.0,0.0
462,100.0,256.0,1.0,38.0,0.0,0.0,1.0,15.0,15.0,2.0,2.0,1.0,1.0,2,1.0,1.0,2.0,0.0
7212,57.0,226.0,4.0,260.0,0.0,0.0,1.0,35.0,35.0,17.0,17.0,2.0,2.0,7,4.0,0.0,0.0,0.0
8687,326.0,365.0,2.0,199.0,40.0,4.0,1.0,53.0,53.0,27.0,27.0,2.0,2.0,7,2.0,0.0,0.0,0.0
6476,71.0,262.0,1.0,21.0,0.0,1.0,0.0,38.0,38.0,26.0,26.0,2.0,2.0,7,1.0,0.0,0.0,0.0
10303,83.56426863929187,262.0,1.0,21.0,0.0,1.0,0.0,21.85475621309729,21.85475621309729,9.85475621309729,9.85475621309729,2.0,2.0,7,1.0,0.0,0.0,0.0
9117,104.0,265.0,2.0,24.0,0.0,2.0,0.0,13.0,13.0,4.0,4.0,2.0,2.0,7,2.0,0.0,0.0,0.0
9551,14.0,229.0,10.0,37.0,0.0,0.0,1.0,32.0,32.0,8.0,8.0,1.0,1.0,2,6.0,0.0,0.0,0.0
1414,14.0,224.0,0.0,20.0,7.0,0.0,0.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
3496,7.0,250.0,1.0,15.0,0.0,0.0,0.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
874,8.0,180.0,1.0,10.0,0.0,0.0,0.0,12.0,13.0,5.0,5.0,1.0,1.0,2,1.0,3.0,4.0,0.0
8436,156.0,435.0,1.0,63.0,28.0,48.0,0.0,62.0,62.0,52.0,52.0,2.0,2.0,7,1.0,0.0,0.0,0.0
5720,60.0,388.0,3.0,52.0,78.0,0.0,1.0,51.0,51.0,21.0,21.0,2.0,2.0,7,3.0,0.0,0.0,0.0
8939,27.0,260.0,1.0,12.0,0.0,1.0,0.0,11.0,11.0,3.0,3.0,2.0,2.0,7,1.0,0.0,0.0,0.0
7831,67.0,345.0,2.0,101.0,23.0,0.0,1.0,64.0,64.0,55.0,55.0,0.0,0.0,13,4.0,0.0,0.0,0.0
9561,13.0,229.0,5.0,25.0,0.0,0.0,1.0,30.0,30.0,7.0,7.0,1.0,1.0,2,5.0,0.0,0.0,0.0
6312,87.0,262.0,1.0,21.0,0.0,1.0,0.0,59.0,59.0,11.0,11.0,2.0,2.0,7,8.0,0.0,0.0,0.0
1971,12.0,375.0,6.0,23.0,13.0,0.0,1.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
10652,99.18084276637614,376.54252829912843,2.704789308405965,559.295210691594,24.885632074782105,0.0,1.0,196.265899364633,196.265899364633,66.62758489738525,66.62758489738525,1.295210691594035,1.295210691594035,2,4.81915723362386,2.0,3.0,0.0
7233,73.0,226.0,4.0,320.0,0.0,0.0,1.0,107.0,107.0,101.0,101.0,0.0,0.0,7,4.0,0.0,0.0,0.0
9235,26.0,298.0,1.0,13.0,0.0,1.0,0.0,6.0,6.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
965,14.0,224.0,0.0,20.0,7.0,0.0,0.0,12.0,12.0,3.0,3.0,1.0,1.0,2,1.0,1.0,2.0,0.0
6255,51.0,340.0,6.0,288.0,36.0,0.0,1.0,509.0,509.0,147.0,147.0,2.0,2.0,7,86.0,0.0,0.0,0.0
4167,8.0,180.0,1.0,10.0,0.0,0.0,0.0,19.0,19.0,6.0,6.0,1.0,1.0,2,5.0,1.0,2.0,1.0
7783,90.0,385.0,2.0,483.0,17.0,0.0,1.0,71.0,71.0,65.0,65.0,0.0,0.0,10,2.0,0.0,0.0,0.0
2108,3.0,180.0,0.0,9.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
3192,54.0,358.0,1.0,22.0,0.0,3.0,1.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
1511,2.0,180.0,1.0,10.0,0.0,0.0,0.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
6710,36.0,298.0,1.0,12.0,0.0,1.0,0.0,40.0,40.0,37.0,37.0,0.0,0.0,7,1.0,0.0,0.0,0.0
9854,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1099.0,1099.0,45.0,45.0,2.0,2.0,7,13.0,0.0,0.0,0.0
1102,10.0,180.0,31.0,70.0,0.0,0.0,0.0,11.0,11.0,3.0,3.0,0.0,1.0,1,1.0,3.0,4.0,0.0
6200,84.0,283.0,1.0,30.0,0.0,12.0,0.0,6.0,6.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
2408,4.0,196.0,1.0,28.0,0.0,0.0,0.0,9.0,9.0,2.0,2.0,0.0,1.0,1,1.0,1.0,2.0,0.0
4824,8.0,180.0,1.0,11.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,1.0,2,0.0,0.0,0.0,0.0
4200,51.0,307.0,2.0,12.0,24.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0
2645,178.0,281.0,1.0,29.0,0.0,1.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
2847,237.0,281.0,1.0,29.0,0.0,1.0,0.0,9.0,9.0,2.0,2.0,0.0,1.0,1,1.0,1.0,2.0,0.0
6915,76.0,283.0,1.0,28.0,0.0,10.0,0.0,40.0,40.0,37.0,37.0,0.0,0.0,7,1.0,0.0,0.0,0.0
2805,3.0,250.0,1.0,15.0,0.0,0.0,0.0,9.0,9.0,2.0,2.0,0.0,1.0,1,1.0,2.0,3.0,0.0
1040,16.0,180.0,1.0,10.0,0.0,0.0,0.0,17.0,17.0,5.0,5.0,1.0,1.0,2,5.0,1.0,2.0,1.0
7760,90.0,381.0,2.0,266.0,30.0,1.0,1.0,112.0,112.0,102.0,102.0,0.0,0.0,10,6.0,0.0,0.0,0.0
10037,40.33668326133954,274.3286434341247,1.3326633477320922,39.33869321814326,0.0,0.6653266954641841,1.0,27.33668326133954,27.33668326133954,15.33668326133954,15.33668326133954,2.0,2.0,7,1.0,0.0,0.0,0.0
1817,10.0,180.0,0.0,16.0,0.0,0.0,0.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
1075,9.0,180.0,31.0,70.0,0.0,0.0,0.0,30.0,30.0,27.0,27.0,0.0,0.0,7,1.0,0.0,0.0,0.0
3759,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,434.0,434.0,157.0,157.0,3.0,3.0,10,85.0,1.0,1.0,1.0
145,4.0,180.0,1.0,8.0,0.0,0.0,0.0,19.0,19.0,9.0,9.0,1.0,1.0,2,1.0,0.0,0.0,0.0
7167,78.0,283.0,1.0,24.0,0.0,6.0,0.0,6.0,6.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
2909,9.0,258.0,1.0,31.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,2,0.0,1.0,1.0,1.0
5303,243.0,347.0,1.0,21.0,48.0,0.0,0.0,16.0,17.0,8.0,8.0,1.0,1.0,2,1.0,3.0,4.0,0.0
517,17.0,250.0,1.0,15.0,0.0,0.0,0.0,19.0,19.0,9.0,9.0,1.0,1.0,2,1.0,0.0,0.0,0.0
8719,369.0,392.0,17.0,951.0,42.0,9.0,1.0,33.0,33.0,9.0,9.0,2.0,2.0,7,8.0,0.0,0.0,0.0
9368,113.0,273.0,3.0,257.0,0.0,0.0,1.0,61.0,61.0,36.0,36.0,2.0,2.0,7,1.0,0.0,0.0,0.0
9352,101.0,262.0,1.0,21.0,0.0,1.0,0.0,6.0,6.0,2.0,2.0,1.0,1.0,2,1.0,0.0,0.0,0.0
8177,363.0,268.0,40.0,1186.0,0.0,0.0,1.0,189.0,189.0,23.0,23.0,2.0,2.0,7,12.0,0.0,0.0,0.0
2056,129.0,256.0,1.0,73.0,0.0,1.0,0.0,9.0,9.0,3.0,3.0,1.0,1.0,2,1.0,1.0,1.0,1.0
2918,7.0,239.0,1.0,10.0,8.0,0.0,1.0,9.0,9.0,2.0,2.0,1.0,1.0,2,0.0,0.0,0.0,0.0
7287,39.0,265.0,21.0,76.0,14.0,0.0,1.0,416.0,416.0,134.0,134.0,2.0,2.0,7,116.0,0.0,0.0,0.0
5924,376.0,312.0,53.0,282.0,24.0,5.0,1.0,281.0,281.0,67.0,67.0,2.0,2.0,7,53.0,0.0,0.0,0.0
5096,6.0,256.0,2.0,19.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,2,0.0,0.0,1.0,0.0
870,3.0,180.0,1.0,10.0,0.0,0.0,0.0,22.0,22.0,6.0,6.0,1.0,1.0,1,3.0,2.0,1.0,2.0
4451,4.0,180.0,1.0,9.0,0.0,0.0,0.0,15.0,15.0,4.0,4.0,1.0,1.0,2,3.0,1.0,2.0,1.0
9320,124.0,271.0,1.0,60.0,0.0,0.0,1.0,34.0,34.0,31.0,31.0,0.0,0.0,7,1.0,0.0,0.0,0.0
10351,62.84217278403258,373.22811518935504,11.807028797338763,78.4386583853632,13.0,0.0,1.0,51.614057594677526,51.614057594677526,36.210543196008146,36.210543196008146,0.0,0.0,11,11.807028797338763,0.0,0.0,0.0
273,12.0,180.0,1.0,9.0,0.0,0.0,0.0,20.0,20.0,6.0,6.0,2.0,2.0,7,2.0,2.0,4.0,0.0
5757,84.0,413.0,7.0,59.0,72.0,0.0,1.0,58.0,58.0,21.0,21.0,2.0,2.0,7,7.0,0.0,0.0,0.0
10905,25.34104041472942,298.0,1.0,12.457369948158822,0.0,1.0,0.0,84.62789015552353,84.62789015552353,23.82947979263529,23.82947979263529,1.5426300518411773,1.5426300518411773,4,6.945809326064695,0.0,0.0,0.0
9955,37.0,310.0,1.0,100.0,22.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
1789,2.0,250.0,1.0,15.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
8748,17.0,306.0,1.0,26.0,13.0,0.0,1.0,25.0,25.0,11.0,11.0,2.0,2.0,7,1.0,0.0,0.0,0.0
2083,11.0,180.0,1.0,9.0,0.0,0.0,0.0,7.0,7.0,1.0,1.0,1.0,1.0,2,1.0,1.0,1.0,1.0
8971,22.0,298.0,1.0,12.0,0.0,1.0,0.0,29.0,29.0,17.0,17.0,2.0,2.0,7,1.0,0.0,0.0,0.0
1919,18.0,180.0,1.0,10.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0.0
11098,70.0,262.0,1.0,21.0,0.0,1.0,0.0,6.158927447840231,6.158927447840231,2.158927447840231,2.158927447840231,1.0,1.0,2,1.0,0.0,0.0,0.0
8712,77.0,401.0,2.0,188.0,37.0,3.0,1.0,57.0,57.0,22.0,22.0,2.0,2.0,7,16.0,0.0,0.0,0.0
7366,359.0,375.0,2.0,2547.0,29.0,0.0,1.0,59.0,59.0,54.0,54.0,0.0,0.0,7,3.0,0.0,0.0,0.0
5443,35.0,370.0,5.0,62.0,13.0,0.0,1.0,60.0,60.0,28.0,28.0,2.0,2.0,7,5.0,0.0,0.0,0.0
5197,44.0,399.0,2.0,49.0,35.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0
8451,111.0,298.0,4.0,27.0,0.0,4.0,0.0,21.0,21.0,9.0,9.0,2.0,2.0,7,1.0,0.0,0.0,0.0
8805,207.0,295.0,47.0,494.0,0.0,0.0,1.0,188.0,188.0,57.0,57.0,4.0,4.0,7,94.0,0.0,0.0,0.0
1785,10.0,258.0,1.0,31.0,0.0,0.0,0.0,8.0,8.0,2.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0
